,typeId,country,industry,objectives,tool,vulnerability,action,records_affected,unauthorized_result,monetary_loss,cluster
4955,prdb-3662,US,Government,null,null,null,null,0,null,null,3
4960,prdb-3667,US,Government,null,null,null,null,0,null,null,3
4961,prdb-3668,US,Government,null,null,null,null,0,null,null,3
4967,prdb-3674,US,Government,null,null,null,null,0,null,null,3
4970,prdb-3677,US,Government,null,null,null,null,0,null,null,3
4973,prdb-3680,US,Government,null,null,null,null,0,null,null,3
4974,prdb-3681,US,Government,null,null,null,Physical Theft,0,null,null,3
4986,prdb-3693,US,Government,null,null,null,Physical Theft,11000,null,null,3
4993,prdb-3700,US,Government,null,null,null,null,0,null,null,3
5003,prdb-3710,US,Government,null,null,null,null,0,null,null,3
5012,prdb-3719,US,Government,null,null,null,null,0,null,null,3
5016,prdb-3723,US,Government,null,null,null,null,0,null,null,3
5022,prdb-3729,US,Government,null,null,null,null,105470,null,null,3
5024,prdb-3731,US,Government,null,null,null,null,0,null,null,3
5025,prdb-3732,US,Government,null,null,null,null,0,null,null,3
5034,prdb-3741,US,Government,null,null,null,null,0,null,null,3
5036,prdb-3743,US,Government,null,null,null,null,0,null,null,3
5041,prdb-3748,US,Government,null,null,null,null,0,null,null,3
5046,prdb-3753,US,Government,null,null,null,null,0,null,null,3
5053,prdb-3760,US,Government,null,null,null,null,0,null,null,3
5057,prdb-3764,US,Government,null,null,null,null,0,null,null,3
5060,prdb-3767,US,Government,null,null,null,Physical Theft,0,null,null,3
5061,prdb-3768,US,Government,null,null,null,null,0,null,null,3
5068,prdb-3775,US,Government,null,null,null,Physical Theft,1000,null,null,3
5071,prdb-3778,US,Government,null,null,null,null,0,null,null,3
5072,prdb-3779,US,Government,null,null,null,null,0,null,null,3
5077,prdb-3784,US,Government,null,null,null,null,0,null,null,3
5078,prdb-3785,US,Government,null,null,null,null,0,null,null,3
5081,prdb-3788,US,Government,null,null,null,null,0,null,null,3
5084,prdb-3791,US,Government,null,null,null,null,10,null,null,3
5090,prdb-3797,US,Government,null,null,null,null,117,null,null,3
5096,prdb-3803,US,Government,null,null,null,null,0,null,null,3
5097,prdb-3804,US,Government,null,null,null,null,0,null,null,3
5098,prdb-3805,US,Government,null,null,null,null,0,null,null,3
5104,prdb-3811,US,Government,null,null,null,null,0,null,null,3
5111,prdb-3818,US,Government,null,null,null,null,0,null,null,3
5112,prdb-3819,US,Government,null,null,null,null,0,null,null,3
5121,prdb-3828,US,Government,null,null,null,null,1000,null,null,3
5126,prdb-3833,US,Government,null,null,null,null,0,null,null,3
5137,prdb-3844,US,Government,null,null,null,null,0,null,null,3
5139,prdb-3846,US,Government,null,null,null,null,0,null,null,3
5140,prdb-3847,US,Government,null,null,null,null,1100,null,null,3
5143,prdb-3850,US,Government,null,null,null,null,0,null,null,3
5144,prdb-3851,US,Government,null,null,null,null,0,null,null,3
5156,prdb-3863,US,Government,null,null,null,null,0,null,null,3
5161,prdb-3868,US,Government,null,null,null,Physical Theft,0,null,null,3
5162,prdb-3869,US,Government,null,null,null,null,0,null,null,3
5172,prdb-3879,US,Government,null,null,null,null,100,null,null,3
5174,prdb-3881,US,Government,null,null,null,null,0,null,null,3
5178,prdb-3885,US,Government,null,null,null,null,0,null,null,3
5197,prdb-3904,US,Government,null,null,null,Physical Theft,0,null,null,3
5198,prdb-3905,US,Government,null,null,null,Physical Loss Theft,0,null,null,3
5199,prdb-3906,US,Government,null,null,null,Physical Theft,0,null,null,3
5205,prdb-3912,US,Government,null,null,null,null,110795,null,null,3
5215,prdb-3922,US,Government,null,null,Physical Partner,Physical Theft,0,null,null,3
5217,prdb-3924,US,Government,null,null,null,null,0,null,null,3
5225,prdb-3932,US,Government,null,null,null,null,0,null,null,3
5227,prdb-3934,US,Government,null,null,null,null,0,null,null,3
5229,prdb-3936,US,Government,null,null,null,null,0,null,null,3
5236,prdb-3943,US,Government,null,null,null,null,0,null,null,3
5237,prdb-3944,US,Government,null,null,null,null,100000,null,null,3
5242,prdb-3949,US,Government,null,null,null,null,0,null,null,3
5244,prdb-3951,US,Government,null,null,null,null,0,null,null,3
5248,prdb-3955,US,Government,null,null,null,null,1100,null,null,3
5250,prdb-3957,US,Government,null,null,null,null,11000,null,null,3
5252,prdb-3959,US,Government,null,null,null,null,0,null,null,3
5254,prdb-3961,US,Government,null,null,null,Physical Theft,0,null,null,3
5255,prdb-3962,US,Government,null,null,null,null,1000000,null,null,3
5258,prdb-3965,US,Government,null,null,null,null,10000,null,null,3
5259,prdb-3966,US,Government,null,null,null,null,0,null,null,3
5266,prdb-3973,US,Government,null,null,null,null,0,null,null,3
5268,prdb-3975,US,Government,null,null,null,null,104000,null,null,3
5274,prdb-3981,US,Government,null,null,null,null,0,null,null,3
5283,prdb-3990,US,Government,null,null,null,null,0,null,null,3
5285,prdb-3992,US,Government,null,null,null,null,0,null,null,3
5287,prdb-3994,US,Government,null,null,null,null,0,null,null,3
5299,prdb-4006,US,Government,null,null,null,null,0,null,null,3
5301,prdb-4008,US,Government,null,null,null,null,0,null,null,3
5303,prdb-4010,US,Government,null,null,null,null,0,null,null,3
5319,prdb-4026,US,Government,null,null,null,null,0,null,null,3
5321,prdb-4028,US,Government,null,null,null,null,0,null,null,3
5322,prdb-4029,US,Government,null,null,null,null,0,null,null,3
5326,prdb-4033,US,Government,null,null,null,null,0,null,null,3
5329,prdb-4036,US,Government,null,null,null,null,1100,null,null,3
5333,prdb-4040,US,Government,null,null,null,null,0,null,null,3
5334,prdb-4041,US,Government,null,null,null,null,0,null,null,3
5336,prdb-4043,US,Government,null,null,null,null,0,null,null,3
5344,prdb-4051,US,Government,null,null,null,null,101000,null,null,3
5347,prdb-4054,US,Government,null,null,null,null,0,null,null,3
5348,prdb-4055,US,Government,null,null,null,null,0,null,null,3
5356,prdb-4063,US,Government,null,null,null,null,0,null,null,3
5358,prdb-4065,US,Government,null,null,null,null,0,null,null,3
5361,prdb-4068,US,Government,null,null,null,null,10000,null,null,3
5363,prdb-4070,US,Government,null,null,null,Physical Theft,0,null,null,3
5365,prdb-4072,US,Government,null,null,null,null,100,null,null,3
5372,prdb-4079,US,Government,null,null,null,null,0,null,null,3
5379,prdb-4086,US,Government,null,null,null,null,0,null,null,3
5380,prdb-4087,US,Government,null,null,null,null,0,null,null,3
5388,prdb-4095,US,Government,null,null,null,null,1,null,null,3
5399,prdb-4106,US,Government,null,null,null,null,0,null,null,3
5406,prdb-4113,US,Medical,null,null,null,null,0,null,null,3
5412,prdb-4119,US,Medical,null,null,null,null,0,null,null,3
5417,prdb-4124,US,Medical,null,null,null,null,0,null,null,3
5431,prdb-4138,US,Medical,null,null,null,null,0,null,null,3
5440,prdb-4147,US,Medical,null,null,null,null,0,null,null,3
5443,prdb-4150,US,Medical,null,null,null,null,0,null,null,3
5444,prdb-4151,US,Medical,null,null,null,null,0,null,null,3
5445,prdb-4152,US,Medical,null,null,null,null,1100,null,null,3
5448,prdb-4155,US,Medical,null,null,null,null,100,null,null,3
5449,prdb-4156,US,Medical,null,null,null,null,0,null,null,3
5452,prdb-4159,US,Medical,null,null,null,null,100,null,null,3
5457,prdb-4164,US,Medical,null,null,null,null,0,null,null,3
5458,prdb-4165,US,Medical,null,null,null,null,1100,null,null,3
5465,prdb-4172,US,Medical,null,null,null,Physical Theft,0,null,null,3
5466,prdb-4173,US,Medical,null,null,null,null,0,null,null,3
5471,prdb-4178,US,Medical,null,null,null,null,0,null,null,3
5475,prdb-4182,US,Medical,null,null,null,Physical Theft,1100,null,null,3
5479,prdb-4186,US,Medical,null,null,null,null,10,null,null,3
5489,prdb-4196,US,Medical,null,null,null,null,0,null,null,3
5492,prdb-4199,US,Medical,null,null,null,null,1000,null,null,3
5493,prdb-4200,US,Medical,null,null,null,null,0,null,null,3
5503,prdb-4210,US,Medical,null,null,null,null,0,null,null,3
5513,prdb-4220,US,Medical,null,null,null,null,0,null,null,3
5521,prdb-4228,US,Medical,null,null,null,null,0,null,null,3
5536,prdb-4243,US,Medical,null,null,null,null,0,null,null,3
5547,prdb-4254,US,Medical,null,null,null,null,11500,null,null,3
5550,prdb-4257,US,Medical,null,null,null,null,0,null,null,3
5558,prdb-4265,US,Medical,null,null,null,null,0,null,null,3
5560,prdb-4267,US,Medical,null,null,null,Physical Theft,0,null,null,3
5562,prdb-4269,US,Medical,null,null,null,null,0,null,null,3
5570,prdb-4277,US,Medical,null,null,null,null,0,null,null,3
5573,prdb-4280,US,Medical,null,null,null,null,0,null,null,3
5577,prdb-4284,US,Medical,null,null,null,null,0,null,null,3
5582,prdb-4289,US,Medical,null,null,null,null,100000,null,null,3
5583,prdb-4290,US,Medical,null,null,null,null,0,null,null,3
5585,prdb-4292,US,Medical,null,null,null,null,1000,null,null,3
5588,prdb-4295,US,Medical,null,null,null,null,0,null,null,3
5589,prdb-4296,US,Medical,null,null,null,null,0,null,null,3
5594,prdb-4301,US,Medical,null,null,null,null,1000,null,null,3
5598,prdb-4305,US,Medical,null,null,null,null,1000,null,null,3
5599,prdb-4306,US,Medical,null,null,null,Physical Theft,100000,null,null,3
5600,prdb-4307,US,Medical,null,null,null,null,0,null,null,3
5603,prdb-4310,US,Medical,null,null,null,null,0,null,null,3
5607,prdb-4314,US,Medical,null,null,null,Physical Theft,0,null,null,3
5609,prdb-4316,US,Medical,null,null,null,null,0,null,null,3
5612,prdb-4319,US,Medical,null,null,null,null,0,null,null,3
5616,prdb-4323,US,Medical,null,null,null,null,0,null,null,3
5627,prdb-4334,US,Medical,null,null,null,null,0,null,null,3
5632,prdb-4339,US,Medical,null,null,null,null,0,null,null,3
5647,prdb-4354,US,Medical,null,null,null,null,10000,null,null,3
5650,prdb-4357,US,Medical,null,null,null,null,0,null,null,3
5655,prdb-4362,US,Medical,null,null,null,null,1076,null,null,3
5661,prdb-4368,US,Medical,null,null,null,null,10000,null,null,3
5673,prdb-4380,US,Medical,null,null,null,null,0,null,null,3
5674,prdb-4381,US,Medical,null,null,null,null,0,null,null,3
5675,prdb-4382,US,Medical,null,null,null,null,0,null,null,3
5680,prdb-4387,US,Medical,null,null,null,null,1100,null,null,3
5693,prdb-4400,US,Medical,null,null,null,null,0,null,null,3
5696,prdb-4403,US,Medical,null,null,null,null,0,null,null,3
5698,prdb-4405,US,Medical,null,null,null,null,0,null,null,3
5700,prdb-4407,US,Medical,null,null,null,Physical Theft,0,null,null,3
5704,prdb-4411,US,Medical,null,null,null,null,0,null,null,3
5737,prdb-4444,US,Medical,null,null,null,Physical Theft Spoof Forgery,0,null,null,3
5750,prdb-4457,US,Medical,null,null,null,null,0,null,null,3
5751,prdb-4458,US,Medical,null,null,null,null,0,null,null,3
5758,prdb-4465,US,Medical,null,null,null,Physical Theft,0,null,null,3
5785,prdb-4492,US,Medical,null,null,null,null,1105,null,null,3
5786,prdb-4493,US,Medical,null,null,null,null,0,null,null,3
5789,prdb-4496,US,Medical,null,null,null,null,0,null,null,3
5795,prdb-4502,US,Medical,null,null,null,null,0,null,null,3
5798,prdb-4505,US,Medical,null,null,Physical Partner Configuration Network Website,null,10515,null,null,3
5802,prdb-4509,US,Medical,null,null,null,null,0,null,null,3
5813,prdb-4520,US,Medical,null,null,null,null,0,null,null,3
5815,prdb-4522,US,Medical,null,null,null,null,1000,null,null,3
5825,prdb-4532,US,Medical,null,null,null,null,105470,null,null,3
5835,prdb-4542,US,Medical,null,null,null,null,0,null,null,3
5836,prdb-4543,US,Medical,null,null,null,null,1097,null,null,3
5837,prdb-4544,US,Medical,null,null,null,null,1097,null,null,3
5851,prdb-4558,US,Medical,null,null,null,null,1073,null,null,3
5854,prdb-4561,US,Medical,null,null,null,null,1101,null,null,3
5863,prdb-4570,US,Medical,null,null,null,null,11440,null,null,3
5876,prdb-4583,US,Medical,null,null,null,null,11440,null,null,3
5881,prdb-4588,US,Medical,null,null,null,Physical Theft,1000,null,null,3
5884,prdb-4591,US,Medical,null,null,null,null,1000,null,null,3
5887,prdb-4594,US,Medical,null,null,null,null,0,null,null,3
5890,prdb-4597,US,Medical,null,null,null,Physical Theft,1000,null,null,3
5907,prdb-4614,US,Medical,null,null,null,null,1000,null,null,3
5909,prdb-4616,US,Medical,null,null,null,null,0,null,null,3
5930,prdb-4637,US,Medical,null,null,null,null,11000,null,null,3
5945,prdb-4652,US,Medical,null,null,null,null,0,null,null,3
5946,prdb-4653,US,Medical,null,null,null,null,0,null,null,3
5947,prdb-4654,US,Medical,null,null,null,null,0,null,null,3
5951,prdb-4658,US,Medical,null,null,null,null,1000,null,null,3
5954,prdb-4661,US,Medical,null,null,null,null,0,null,null,3
5955,prdb-4662,US,Medical,null,null,null,null,0,null,null,3
5962,prdb-4669,US,Medical,null,null,null,null,1023210,null,null,3
5966,prdb-4673,US,Medical,null,null,null,null,1104,null,null,3
5968,prdb-4675,US,Medical,null,null,null,null,115000,null,null,3
5986,prdb-4693,US,Medical,null,null,null,null,0,null,null,3
5989,prdb-4696,US,Medical,null,null,null,Physical Theft,1104,null,null,3
6006,prdb-4713,US,Medical,null,null,null,Physical Theft,1000,null,null,3
6015,prdb-4722,US,Medical,null,null,null,Physical Theft,0,null,null,3
6016,prdb-4723,US,Medical,null,null,null,null,1000,null,null,3
6017,prdb-4724,US,Medical,null,null,null,Physical Theft,1000,null,null,3
6023,prdb-4730,US,Medical,null,null,null,null,1000,null,null,3
6035,prdb-4742,US,Medical,null,null,null,null,1086,null,null,3
6036,prdb-4743,US,Medical,null,null,null,null,1000,null,null,3
6044,prdb-4751,US,Medical,null,null,null,null,0,null,null,3
6057,prdb-4764,US,Medical,null,null,null,null,0,null,null,3
6061,prdb-4768,US,Medical,null,null,null,null,0,null,null,3
6071,prdb-4778,US,Medical,null,null,null,Physical Loss,0,null,null,3
6073,prdb-4780,US,Medical,null,null,null,null,0,null,null,3
6074,prdb-4781,US,Medical,null,null,null,null,0,null,null,3
6121,prdb-4828,US,Medical,null,null,null,null,10000,null,null,3
6130,prdb-4837,US,Medical,null,null,null,Physical Theft,100,null,null,3
6149,prdb-4856,US,Medical,null,null,null,Physical Theft,10000,null,null,3
6153,prdb-4860,US,Medical,null,null,null,Physical Theft,0,null,null,3
6158,prdb-4865,US,Medical,null,null,null,Physical Theft,0,null,null,3
6161,prdb-4868,US,Medical,null,null,null,Flood DoS,11,null,null,3
6173,prdb-4880,US,Medical,null,null,null,null,1031,null,null,3
6175,prdb-4882,US,Medical,null,null,null,null,0,null,null,3
6176,prdb-4883,US,Medical,null,null,null,Physical Theft,0,null,null,3
6183,prdb-4890,US,Medical,null,null,null,Physical Theft,0,null,null,3
6189,prdb-4896,US,Medical,null,null,null,Physical Theft,100,null,null,3
6196,prdb-4903,US,Medical,null,null,null,null,0,null,null,3
6206,prdb-4913,US,Medical,null,null,null,null,0,null,null,3
6235,prdb-4942,US,Medical,null,null,null,null,0,null,null,3
6238,prdb-4945,US,Medical,null,null,null,null,0,null,null,3
6240,prdb-4947,US,Medical,null,null,null,null,0,null,null,3
6241,prdb-4948,US,Medical,null,null,null,null,0,null,null,3
6242,prdb-4949,US,Medical,null,null,null,Physical Theft,0,null,null,3
6257,prdb-4964,US,Medical,null,null,null,null,0,null,null,3
6260,prdb-4967,US,Medical,null,null,null,null,0,null,null,3
6270,prdb-4977,US,Medical,null,null,null,null,10345,null,null,3
6295,prdb-5002,US,Medical,null,null,null,null,0,null,null,3
6307,prdb-5014,US,Medical,null,null,null,Delete Destruction,0,null,null,3
6327,prdb-5034,US,Medical,null,null,null,null,0,null,null,3
6329,prdb-5036,US,Medical,null,null,null,null,1055490,null,null,3
6332,prdb-5039,US,Medical,null,null,null,Physical Theft,0,null,null,3
6351,prdb-5058,US,Medical,null,null,null,null,0,null,null,3
6357,prdb-5064,US,Medical,null,Physical Attack Surveillance,null,null,0,null,null,3
6359,prdb-5066,US,Medical,null,null,null,null,1100,null,null,3
6360,prdb-5067,US,Medical,null,null,null,null,1089,null,null,3
6373,prdb-5080,US,Medical,null,null,null,Physical Theft,0,null,null,3
6374,prdb-5081,US,Medical,null,null,null,Physical Theft,0,null,null,3
6382,prdb-5089,US,Medical,null,null,null,null,0,null,null,3
6389,prdb-5096,US,Medical,null,null,null,null,0,null,null,3
6391,prdb-5098,US,Medical,null,null,null,Physical Theft,0,null,null,3
6397,prdb-5104,US,Medical,null,null,null,null,10705,null,null,3
6416,prdb-5123,US,Medical,null,null,null,null,0,null,null,3
6419,prdb-5126,US,Medical,null,null,null,null,0,null,null,3
6420,prdb-5127,US,Medical,null,null,null,null,11081,null,null,3
6428,prdb-5135,US,Medical,null,null,null,null,0,null,null,3
6430,prdb-5137,US,Medical,null,null,null,null,0,null,null,3
6443,prdb-5150,US,Medical,null,null,null,null,11646,null,null,3
6447,prdb-5154,US,Medical,null,null,null,null,108,null,null,3
6458,prdb-5165,US,Medical,null,null,null,Physical Theft,1018,null,null,3
6496,prdb-5203,US,Medical,null,null,null,Physical Theft,0,null,null,3
6503,prdb-5210,US,Medical,null,null,null,null,10000,null,null,3
6516,prdb-5223,US,Medical,null,null,null,Physical Theft,1000,null,null,3
6519,prdb-5226,US,Medical,null,null,null,null,11646,null,null,3
6528,prdb-5235,US,Medical,null,null,null,null,0,null,null,3
6551,prdb-5258,US,Medical,null,null,null,null,1000,null,null,3
6553,prdb-5260,US,Medical,null,null,null,null,0,null,null,3
6557,prdb-5264,US,Medical,null,null,null,null,1000,null,null,3
6559,prdb-5266,US,Medical,null,null,null,null,0,null,null,3
6563,prdb-5270,US,Medical,null,null,Physical Documents,Flood DoS,1000,null,null,3
6572,prdb-5279,US,Medical,null,null,null,null,0,null,null,3
6611,prdb-5318,US,Medical,null,null,null,null,0,null,null,3
6614,prdb-5321,US,Medical,null,null,null,Physical Theft,0,null,null,3
6623,prdb-5330,US,Medical,null,null,null,null,11136,null,null,3
6625,prdb-5332,US,Medical,null,null,null,Physical Theft,0,null,null,3
6641,prdb-5348,US,Medical,null,null,null,Physical Theft,0,null,null,3
6644,prdb-5351,US,Medical,null,null,null,null,0,null,null,3
6659,prdb-5366,US,Medical,null,null,null,Physical Theft,0,null,null,3
6660,prdb-5367,US,Medical,null,null,null,Physical Loss Theft,1137,null,null,3
6671,prdb-5378,US,Medical,null,null,null,Physical Theft,0,null,null,3
6673,prdb-5380,US,Medical,null,null,null,null,0,null,null,3
6681,prdb-5388,US,Medical,null,null,null,null,102153,null,null,3
