,typeId,country,industry,objectives,tool,vulnerability,action,records_affected,unauthorized_result,monetary_loss,cluster
6997,prdb-5704,US,Medical,null,null,Implementation Email,null,1180,null,null,0
6998,prdb-5705,US,Medical,null,null,null,null,189489,null,null,0
7000,prdb-5707,US,Medical,null,null,null,null,17300,null,null,0
7008,prdb-5715,US,Medical,null,null,Implementation Email Configuration Phone,null,1200,null,null,0
7012,prdb-5719,US,Medical,null,null,null,null,189489,null,null,0
7016,prdb-5723,US,Medical,null,null,null,null,180,null,null,0
7017,prdb-5724,US,Medical,null,null,null,Physical Loss,14829,null,null,0
7022,prdb-5729,US,Medical,null,null,null,null,1416,null,null,0
7032,prdb-5739,US,Medical,null,null,null,null,1900,null,null,0
7033,prdb-5740,US,Medical,null,null,Configuration Website,null,1350,null,null,0
7036,prdb-5743,US,Medical,null,null,null,null,1386,null,null,0
7040,prdb-5747,US,Medical,null,null,null,null,1407,null,null,0
7047,prdb-5754,US,Medical,null,null,Implementation Email,null,1167,null,null,0
7048,prdb-5755,US,Medical,null,null,null,Physical Theft,13806,null,null,0
7049,prdb-5756,US,Medical,null,null,null,null,1670,null,null,0
7050,prdb-5757,US,Medical,null,null,null,Physical Theft,1566,null,null,0
7052,prdb-5759,US,Medical,null,null,null,null,1911,null,null,0
7062,prdb-5769,US,Medical,null,null,Configuration Phone,null,12900,null,null,0
7063,prdb-5770,US,Medical,null,null,null,Physical Theft,12900,null,null,0
7079,prdb-5786,US,Medical,null,null,null,null,1955,null,null,0
7081,prdb-5788,US,Medical,null,null,null,null,187533,null,null,0
7082,prdb-5789,US,Medical,null,null,Implementation Email,null,1217,null,null,0
7100,prdb-5807,US,Medical,null,null,null,null,14,null,null,0
7103,prdb-5810,US,Medical,null,null,null,null,21000,null,null,0
7105,prdb-5812,US,Medical,null,null,Implementation Email,null,17743,null,null,0
7113,prdb-5820,US,Medical,null,null,null,null,15417,null,null,0
7114,prdb-5821,US,Medical,null,null,null,null,1361,null,null,0
7120,prdb-5827,US,Medical,null,null,null,Physical Theft,2000,null,null,0
7121,prdb-5828,US,Medical,null,null,null,Physical Theft,1955,null,null,0
7130,prdb-5837,US,Medical,null,null,null,null,1837,null,null,0
7132,prdb-5839,US,Medical,null,null,null,null,1911,null,null,0
7133,prdb-5840,US,Medical,null,null,null,Physical Theft,1837,null,null,0
7137,prdb-5844,US,Medical,null,null,null,null,1396,null,null,0
7138,prdb-5845,US,Medical,null,null,null,null,2045,null,null,0
7139,prdb-5846,US,Medical,null,null,null,null,1357,null,null,0
7150,prdb-5857,US,Medical,null,null,null,null,1471,null,null,0
7156,prdb-5863,US,Medical,null,null,null,null,1396,null,null,0
7160,prdb-5867,US,Medical,null,null,null,Physical Theft,2045,null,null,0
7161,prdb-5868,US,Medical,null,null,null,null,1500,null,null,0
7171,prdb-5878,US,Medical,null,null,null,Physical Theft,1500,null,null,0
7176,prdb-5883,US,Medical,null,null,null,null,1290,null,null,0
7200,prdb-5907,US,Medical,null,null,null,null,1360,null,null,0
7209,prdb-5916,US,Medical,null,null,null,null,1825,null,null,0
7210,prdb-5917,US,Medical,null,null,null,null,1800,null,null,0
7219,prdb-5926,US,Medical,null,null,Implementation Email,null,1310,null,null,0
7221,prdb-5928,US,Medical,null,null,null,null,1586,null,null,0
7223,prdb-5930,US,Medical,null,null,Implementation Email,null,1310,null,null,0
7229,prdb-5936,US,Medical,null,null,null,null,1456,null,null,0
7240,prdb-5947,US,Medical,null,null,Implementation Email,null,1556,null,null,0
7269,prdb-5976,US,Medical,null,null,null,null,125,null,null,0
7270,prdb-5977,US,Medical,null,null,Implementation Email,null,1167,null,null,0
7278,prdb-5985,US,Medical,null,null,Physical Documents,null,1222,null,null,0
7284,prdb-5991,US,Medical,null,null,null,null,13336,null,null,0
7286,prdb-5993,US,Medical,null,null,Configuration Website,null,1344,null,null,0
7287,prdb-5994,US,Medical,null,null,Physical Documents Implementation Email Configuration Phone Website,null,1315,null,null,0
7294,prdb-6001,US,Medical,null,null,null,Physical Theft,1360,null,null,0
7302,prdb-6009,US,Medical,null,null,null,null,2000,null,null,0
7305,prdb-6012,US,Medical,null,null,null,null,1456,null,null,0
7310,prdb-6017,US,Medical,null,null,null,null,1586,null,null,0
7311,prdb-6018,US,Medical,null,null,Design Software,null,1300,null,null,0
7326,prdb-6033,US,Medical,null,null,null,null,1500,null,null,0
7328,prdb-6035,US,Medical,null,null,null,null,1279,null,null,0
7330,prdb-6037,US,Medical,null,null,null,null,1300,null,null,0
7342,prdb-6049,US,Medical,null,null,null,null,1891,null,null,0
7343,prdb-6050,US,Medical,null,null,Physical Documents Implementation Email,null,1573,null,null,0
7344,prdb-6051,US,Medical,null,null,null,Physical Theft,1300,null,null,0
7345,prdb-6052,US,Medical,null,null,null,null,17350,null,null,0
7347,prdb-6054,US,Medical,null,null,null,Physical Loss Theft,1891,null,null,0
7354,prdb-6061,US,Medical,null,null,null,null,164,null,null,0
7356,prdb-6063,US,Medical,null,null,null,Flood DoS,1499,null,null,0
7358,prdb-6065,US,Medical,null,null,Design Software Configuration Network,Physical Theft,1499,null,null,0
7362,prdb-6069,US,Medical,null,null,Physical Partner Implementation Email,null,1519,null,null,0
7365,prdb-6072,US,Medical,null,null,null,Physical Theft,1300,null,null,0
7367,prdb-6074,US,Medical,null,null,Configuration Network,null,11935,null,null,0
7376,prdb-6083,US,Medical,null,null,null,null,1400,null,null,0
7377,prdb-6084,US,Medical,null,null,null,null,1683,null,null,0
7382,prdb-6089,US,Medical,null,null,Configuration Phone,Physical Theft,12354,null,null,0
7392,prdb-6099,US,Medical,null,null,Configuration Network,null,1489,null,null,0
7404,prdb-6111,US,Medical,null,null,Physical Partner,null,1700,null,null,0
7405,prdb-6112,US,Medical,null,null,Implementation Email,null,16,null,null,0
7415,prdb-6122,US,Medical,null,null,null,null,1420,null,null,0
7437,prdb-6144,US,Medical,null,null,null,null,16446,null,null,0
7438,prdb-6145,US,Medical,null,null,null,null,13000,null,null,0
7441,prdb-6148,US,Medical,null,null,null,null,12,null,null,0
7443,prdb-6150,US,Medical,null,null,Configuration Website,Physical Theft,13074,null,null,0
7452,prdb-6159,US,Medical,null,null,null,null,12,null,null,0
7455,prdb-6162,US,Medical,null,null,null,null,1411,null,null,0
7459,prdb-6166,US,Medical,null,null,Configuration Network,null,1511,null,null,0
7471,prdb-6178,US,Medical,null,null,Implementation Email Configuration Phone,null,12,null,null,0
7481,prdb-6188,US,Medical,null,null,Implementation SMS,null,168000,null,null,0
7483,prdb-6190,US,Medical,null,null,Configuration Network,null,1179,null,null,0
7497,prdb-6204,US,Medical,null,null,null,null,1706,null,null,0
7501,prdb-6208,US,Medical,null,null,Implementation Email Configuration Network,null,1746,null,null,0
7524,prdb-6231,US,Medical,null,null,Implementation Email,null,1256,null,null,0
7533,prdb-6240,US,Medical,null,null,Configuration Website,null,15,null,null,0
7534,prdb-6241,US,Medical,null,null,null,null,17776,null,null,0
7553,prdb-6260,US,Medical,null,null,null,null,2,null,null,0
7558,prdb-6265,US,Medical,null,null,Configuration Website,null,1400,null,null,0
7559,prdb-6266,US,Medical,null,null,Implementation Email,null,129,null,null,0
7566,prdb-6273,US,Medical,null,null,Implementation Email,null,12286,null,null,0
7571,prdb-6278,US,Medical,null,null,Implementation Email,null,18,null,null,0
7578,prdb-6285,US,Medical,null,null,Configuration Network,null,1361,null,null,0
7579,prdb-6286,US,Medical,null,null,Implementation Email,null,1253,null,null,0
7583,prdb-6290,US,Medical,null,null,null,null,180,null,null,0
7584,prdb-6291,US,Medical,null,null,null,null,2,null,null,0
7585,prdb-6292,US,Medical,null,null,null,null,1845,null,null,0
7586,prdb-6293,US,Medical,null,null,null,null,15265,null,null,0
7589,prdb-6296,US,Medical,null,null,Configuration Phone,null,14100,null,null,0
7598,prdb-6305,US,Medical,null,null,Physical Partner Implementation SMS,null,16,null,null,0
7606,prdb-6313,US,Medical,null,null,Configuration Website,null,14,null,null,0
7613,prdb-6320,US,Medical,null,null,null,null,1208,null,null,0
7624,prdb-6331,US,Medical,null,null,Configuration Website,null,12,null,null,0
7627,prdb-6334,US,Medical,null,null,Physical Documents,null,1500,null,null,0
7635,prdb-6342,US,Medical,null,null,null,null,2,null,null,0
7641,prdb-6348,US,Medical,null,null,Implementation Email,null,1304,null,null,0
7642,prdb-6349,US,Medical,null,null,Implementation Email,null,1801,null,null,0
7643,prdb-6350,US,Medical,null,null,Implementation Email,null,1801,null,null,0
7646,prdb-6353,US,Medical,null,null,Implementation Email Configuration Website,null,1175,null,null,0
7648,prdb-6355,US,Medical,null,null,Implementation Email SMS,null,1175,null,null,0
7652,prdb-6359,US,Medical,null,null,null,null,1831,null,null,0
7665,prdb-6372,US,Medical,null,null,Implementation Email,null,14100,null,null,0
7668,prdb-6375,US,Medical,null,null,Physical Documents,null,17,null,null,0
7677,prdb-6384,US,Medical,null,null,Implementation Email,null,14121,null,null,0
7682,prdb-6389,US,Medical,null,null,Configuration Website,null,1626,null,null,0
7684,prdb-6391,US,Medical,null,null,null,null,1200,null,null,0
7704,prdb-6411,US,Medical,null,null,null,null,17,null,null,0
7713,prdb-6420,US,Medical,null,null,Configuration Network,null,12000,null,null,0
7736,prdb-6443,US,Medical,null,null,Implementation Email Configuration Network,null,13877,null,null,0
7744,prdb-6451,US,Medical,null,null,Configuration Network,null,16,null,null,0
7757,prdb-6464,US,Medical,null,null,Configuration Website,null,14,null,null,0
7763,prdb-6470,US,Medical,null,null,Implementation Email Configuration Phone,null,15,null,null,0
7765,prdb-6472,US,Medical,null,null,Configuration Network,null,1251,null,null,0
7766,prdb-6473,US,Medical,null,null,Implementation Email Configuration Website,null,155,null,null,0
7771,prdb-6478,US,Medical,null,null,null,null,1674,null,null,0
7782,prdb-6489,US,Medical,null,null,null,null,13646,null,null,0
7816,prdb-6523,US,Medical,null,null,null,null,1464,null,null,0
7825,prdb-6532,US,Medical,null,null,null,null,2,null,null,0
7828,prdb-6535,US,Medical,null,null,null,null,1866,null,null,0
7834,prdb-6541,US,Medical,null,null,null,null,2,null,null,0
7837,prdb-6544,US,Medical,null,null,Implementation Email Configuration Phone,null,151,null,null,0
7850,prdb-6557,US,Medical,null,null,null,null,16,null,null,0
7861,prdb-6568,US,Medical,null,null,Implementation Email,null,127,null,null,0
7868,prdb-6575,US,Medical,null,null,Implementation Email Configuration Phone Website,null,1320,null,null,0
7869,prdb-6576,US,Medical,null,null,null,null,1667,null,null,0
7870,prdb-6577,US,Medical,null,null,Implementation Email,null,1326,null,null,0
7875,prdb-6582,US,Medical,null,null,null,null,1872,null,null,0
7881,prdb-6588,US,Medical,null,null,Configuration Phone,Physical Theft,1300,null,null,0
7882,prdb-6589,US,Medical,null,null,null,null,15380,null,null,0
7886,prdb-6593,US,Medical,null,null,Implementation Email,null,18,null,null,0
7917,prdb-6624,US,Medical,null,null,null,null,18,null,null,0
7923,prdb-6630,US,Medical,null,null,Physical Documents,null,1740,null,null,0
7924,prdb-6631,US,Medical,null,null,Implementation Email,null,1782,null,null,0
7927,prdb-6634,US,Medical,null,null,null,null,13907,null,null,0
7933,prdb-6640,US,Medical,null,null,Implementation Email Configuration Phone Website,null,13,null,null,0
7938,prdb-6645,US,Medical,null,null,null,null,16,null,null,0
7945,prdb-6652,US,Medical,null,null,null,null,2076,null,null,0
7947,prdb-6654,US,Medical,null,null,Design Software Configuration Phone Network,Physical Theft,13177,null,null,0
7949,prdb-6656,US,Medical,null,null,Implementation Email,null,1296,null,null,0
7956,prdb-6663,US,Medical,null,null,null,null,1449,null,null,0
7969,prdb-6676,US,Medical,null,null,null,null,1778,null,null,0
7975,prdb-6682,US,Medical,null,null,Implementation Email Configuration Phone Website,null,17,null,null,0
7976,prdb-6683,US,Medical,null,null,null,null,1607,null,null,0
7980,prdb-6687,US,Medical,null,null,null,null,1339,null,null,0
7981,prdb-6688,US,Medical,null,null,Implementation Email,null,12,null,null,0
7988,prdb-6695,US,Medical,null,null,Implementation Email,null,1488,null,null,0
7995,prdb-6702,US,Medical,null,null,Configuration Phone Website,null,160000,null,null,0
8006,prdb-6713,US,Medical,null,null,null,null,2,null,null,0
8013,prdb-6720,US,Medical,null,null,Physical Documents Configuration Phone,null,12450,null,null,0
8034,prdb-6741,US,Medical,null,null,Implementation Email,null,1285,null,null,0
8036,prdb-6743,US,Medical,null,null,null,null,1600,null,null,0
8037,prdb-6744,US,Medical,null,null,null,null,1600,null,null,0
8042,prdb-6749,US,Medical,null,null,Implementation Email,null,1285,null,null,0
8046,prdb-6753,US,Medical,null,null,null,null,2000,null,null,0
8049,prdb-6756,US,Medical,null,null,null,null,2000,null,null,0
8051,prdb-6758,US,Medical,null,null,null,null,14100,null,null,0
8092,prdb-6799,US,Medical,null,null,null,null,1342,null,null,0
8093,prdb-6800,US,Medical,null,null,Physical Documents Configuration Phone,Physical Theft,1342,null,null,0
8097,prdb-6804,US,Medical,null,null,Implementation Email,null,1233,null,null,0
8099,prdb-6806,US,Medical,null,null,null,null,1233,null,null,0
8108,prdb-6815,US,Medical,null,null,Configuration Phone,null,151626,null,null,0
8109,prdb-6816,US,Medical,null,null,Implementation Email,Spoof Phishing,14177,null,null,0
8112,prdb-6819,US,Medical,null,null,Design Software,null,151626,null,null,0
8116,prdb-6823,US,Medical,null,null,null,null,1406,null,null,0
8126,prdb-6833,US,Medical,null,null,null,null,1458,null,null,0
8148,prdb-6855,US,Medical,null,null,Configuration Network,null,12500,null,null,0
8149,prdb-6856,US,Medical,null,null,null,null,1787,null,null,0
8151,prdb-6858,US,Medical,null,null,Implementation Email,null,1447,null,null,0
8157,prdb-6864,US,Medical,null,null,null,null,2000,null,null,0
8167,prdb-6874,US,Medical,null,null,Physical Documents Configuration Website,null,1339,null,null,0
8173,prdb-6880,US,Medical,null,null,null,null,1551,null,null,0
8176,prdb-6883,US,Medical,null,null,null,null,1342,null,null,0
8184,prdb-6891,US,Medical,null,null,null,null,14000,null,null,0
8193,prdb-6900,US,Medical,null,null,Design Software Configuration Network,null,12000,null,null,0
8196,prdb-6903,US,Medical,null,null,null,Physical Theft,18213,null,null,0
8206,prdb-6913,US,Medical,null,null,null,null,12914,null,null,0
8214,prdb-6921,US,Medical,null,null,Configuration Website,null,1445,null,null,0
8222,prdb-6929,US,Medical,null,null,Configuration Network,null,1475,null,null,0
8223,prdb-6930,US,Medical,null,null,null,null,12517,null,null,0
8229,prdb-6936,US,Medical,null,null,null,null,12673,null,null,0
8230,prdb-6937,US,Medical,null,null,Configuration Phone,null,1651,null,null,0
8231,prdb-6938,US,Medical,null,null,null,null,1494,null,null,0
8234,prdb-6941,US,Medical,null,null,Configuration Network,null,13000,null,null,0
8243,prdb-6950,US,Medical,null,Physical Attack Surveillance,null,null,2000,null,null,0
8245,prdb-6952,US,Medical,null,null,null,null,1400,null,null,0
8246,prdb-6953,US,Medical,null,null,null,Physical Theft,1426,null,null,0
8247,prdb-6954,US,Medical,null,null,Design Software,null,1622,null,null,0
8248,prdb-6955,US,Medical,null,null,null,null,160000,null,null,0
8249,prdb-6956,US,Medical,null,null,Implementation Email,null,1500,null,null,0
8251,prdb-6958,US,Medical,null,null,Physical Documents,null,13000,null,null,0
8252,prdb-6959,US,Medical,null,Physical Attack Surveillance,Configuration Network,null,1200,null,null,0
8258,prdb-6965,US,Medical,null,null,Design Software Configuration Network,null,1450,null,null,0
8259,prdb-6966,US,Medical,null,null,null,null,1242,null,null,0
8260,prdb-6967,US,Medical,null,null,Configuration Phone,null,1200,null,null,0
8261,prdb-6968,US,Medical,null,null,null,null,1508,null,null,0
8263,prdb-6970,US,Medical,null,null,Implementation Email,null,16107,null,null,0
8265,prdb-6972,US,Medical,null,null,Configuration Website,null,1530,null,null,0
8268,prdb-6975,US,Medical,null,null,null,null,14500,null,null,0
8274,prdb-6981,US,Medical,null,null,null,null,2100,null,null,0
8296,prdb-7003,US,Medical,null,null,Implementation Email,null,1615,null,null,0
8297,prdb-7004,US,Medical,null,null,Implementation Email,null,1260,null,null,0
8300,prdb-7007,US,Medical,null,null,Implementation Email,null,1615,null,null,0
8301,prdb-7008,US,Medical,null,null,null,null,1581,null,null,0
8309,prdb-7016,US,Medical,null,null,null,null,16000,null,null,0
8310,prdb-7017,US,Medical,null,null,null,null,1680,null,null,0
8311,prdb-7018,US,Medical,null,null,Configuration Website,null,1529,null,null,0
8317,prdb-7024,US,Medical,null,null,null,Physical Theft,1300,null,null,0
8322,prdb-7029,US,Medical,null,null,Design Software Implementation Email Configuration Website,null,1275,null,null,0
8323,prdb-7030,US,Medical,null,null,Configuration Website,null,1407,null,null,0
8324,prdb-7031,US,Medical,null,null,null,null,1500,null,null,0
8335,prdb-7042,US,Medical,null,null,Implementation Email,null,14910,null,null,0
8340,prdb-7047,US,Medical,null,null,null,null,1708,null,null,0
8347,prdb-7054,US,Medical,null,null,Configuration Phone,null,1359,null,null,0
8354,prdb-7061,US,Medical,null,null,Configuration Phone,null,1359,null,null,0
8355,prdb-7062,US,Medical,null,null,null,Physical Theft,1359,null,null,0
